person_name,best_dist,best_loss
bradley_1,0.21249285340309143,0.2124929279088974
bradley_2,0.22543120384216309,0.22543130815029144
bradley_0,0.245404452085495,0.24540455639362335
person_name,best_dist,best_loss
ppldb_bradley_1,0.2305700033903122,0.23057013750076294
person_name,best_dist,best_loss
ppldb_bradley_2,0.22123274207115173,0.2212328314781189
person_name,best_dist,best_loss
ppldb_bradley_3,0.22963915765285492,0.22963933646678925
