person_name,best_dist,best_loss
ppldb_nina_1,0.26685044169425964,0.2668505609035492
ppldb_nina_2,0.17211151123046875,0.17211180925369263
ppldb_nina_3,0.2765022814273834,0.2765023708343506
ppldb_nina_4,0.25903967022895813,0.2590397596359253
ppldb_nina_5,0.24373026192188263,0.243730366230011
ppldb_nina_6,0.32175877690315247,0.3217589259147644
