person_name,best_dist,best_loss
ppldb_peter_2,0.22995823621749878,0.2299584299325943
person_name,best_dist,best_loss
ppldb_peter_3,0.22506561875343323,0.22506581246852875
person_name,best_dist,best_loss
ppldb_peter_1,0.2277592420578003,0.22775954008102417
